name,capital,manager,is_national,phone_number,email,is_import_export,is_transport,is_real_estate,is_agrobusiness,is_restoration,is_investment,is_general_commerce,is_BTP
magnificat god sarl u,10000000,MONSIEUR DAIDE AMETOWOYONA,True,+22890908124,-,False,False,True,False,False,False,False,False
ste unimar(universal market) sarl,10000000,MONSIEUR TOGBONOU AKU ARISTIDE,True,+22890166454,-,False,False,True,False,False,False,False,False
assaba togo.,1000000,-,True,+22822209030,Me.Tsakadi@gmail.com,False,False,True,False,True,False,False,False
-,1000000,-,True,+22893751842,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890492040,-,False,False,True,True,False,False,False,False
societe house of perle de mer  sarl-u,1000000,MADEMOISELLE AGBETO TATIANA J,True,+22890755452,-,False,False,True,False,False,False,True,False
global investment agency (gia) sarl,250000000,MONSIEUR ZOSSOU SEDJRO ROLAND,True,+22895959715,-,False,True,True,False,False,False,False,False
noor btp & trade sarl u,1000000,MONSIEUR YANOGO SOULEYMANE,True,+22822275677,-,False,True,True,False,False,False,True,True
-,moins de 1.000.000,-,True,+22890926849,-,False,False,True,False,False,False,False,True
-,moins de 1.000.000,-,True,+22899195771,-,False,False,True,False,False,False,False,False
sf-t btp sarl,1000000,MADAME DOLOU KEMEALO,True,,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890034216,-,True,False,True,False,False,False,True,False
f m distribution sarl,10000000,-,True,+22822226339,-,False,False,True,False,False,False,False,False
 ebb alliance development (ebbad) ,10000000,-,True,,-,False,False,True,False,False,False,False,False
infoges sarl u,moins de 1.000.000,MONSIEUR ADJAMAGBO HUGO PIERRE,True,+22824295867,-,False,False,True,False,False,False,False,False
m.a.t international sarl,2500000,MONSIEUR TONATO APÉTI CLAUDE,True,+22893668736,-,True,False,True,False,False,False,False,False
-,1000000,-,True,+22890077258,-,False,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22870420550,-,False,False,True,False,False,False,False,False
le luxe  sarl,1000000,MONSIEUR ASSIGBE KODJO,True,+22892110996,-,False,False,True,False,False,False,True,False
fond d’investissement populaire inabi (fip-inabi) sarl.,3000000,MONSIEUR TCHAMSI KOKOU MOUNTOU,True,+22890472321,-,False,False,True,False,False,True,False,False
-,moins de 1.000.000,-,True,+22890495033,moisekazandou11@gmail.com,False,True,True,False,False,False,True,False
-,1000000,-,True,,-,True,False,True,False,False,False,True,False
quefcis ex sarl,50000000,MONSIEUR QUENUM FRANCIS ANDERSON,True,+22822221109,quefanderson@gmail.com,False,False,False,False,False,False,False,False
quefcis & c clean sarl,50000000,MONSIEUR QUENUM FRANCIS ANDERSON,True,+22822221109,quefanderson@gmail.com,False,False,False,False,False,False,False,False
 adamou & fils sarl u,1000000,MONSIEUR ADAMOU NOURIDINI,True,+22893322032,-,False,True,True,False,False,False,True,False
societe triumph security el roi (sts el roi) sarl,1000000,MONSIEUR AKPADJAVI KOFFIVI,True,+22893743314,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890157190,-,False,False,True,False,True,False,False,False
picaml  sarl u,1000000,MONSIEUR PILOUZOUE,True,+22893489823,-,True,False,True,False,False,False,True,False
 vision funds  sasu,10000000,-,True,+22897737550,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22893449778,-,False,False,True,False,False,False,True,False
global evolution  sarl,2000000,MADAME SEGBOHOE AFI,True,+22822509944,-,True,False,True,False,False,False,True,False
phoenix investment partners sarl-u,7000000,-,True,+22870510838,-,False,False,True,False,False,True,False,False
 diamonda distribution  sarl,moins de 1.000.000,MADAME ADIHO SELOM PASSIVI,True,+22890083181,-,True,False,True,False,False,False,True,False
 team creatif  sarl,moins de 1.000.000,MONSIEUR BOCCO AKAKPO,True,+22890083181,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22899037480,-,True,False,True,False,False,False,True,False
-,1000000,-,True,+22822205523,amouzouamouzou@yahoo.fr,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890033419,-,False,False,True,False,False,False,True,False
 denyo  sasu,moins de 1.000.000,-,True,+22890057047,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890230711,-,False,False,True,False,True,False,False,False
 residomia tg  sarl,1000000,MONSIEUR EMILE KOFFI DOGBE,True,+22822201404,-,False,False,True,False,False,False,False,False
 entreprise de realisation des grands projets ,1000000,-,True,+22898381500,ergpsarl20@gmail.com,False,False,True,False,False,False,True,False
danway-togo sarlu,5000000,-,True,+22893823186,-,False,False,True,False,False,False,False,False
bright corporation sarl,moins de 1.000.000,MONSIEUR ADJRA KOMLANVI MAWULIKPLEMI,True,+22890962778,-,False,False,True,False,False,False,True,True
-,1000000,-,True,,-,False,False,True,False,False,False,False,False
"groupe energie-immobilier-logistique sarl, sigle",2000000,MONSIEUR N,True,+22899841818,sarlenilo@gmail.com,True,True,True,False,False,False,False,True
-,moins de 1.000.000,-,True,+22879845918,-,True,False,True,False,False,False,False,False
 az.k.s. groupe  sarl,1000000,MONSIEUR AZIAMALE KOMLAN SODJINÈ,True,+22899264242,-,True,True,True,False,False,False,True,True
archi-tt btp,7500000,MADAME AGBEMANYALE A,True,+22893492521,-,False,False,False,False,False,False,False,True
-,moins de 1.000.000,MONSIEUR AYASSOU KOSSI PASCAL,True,,-,False,True,True,False,False,False,True,False
assaba togo.,1000000,-,True,+22822209030,Me.Tsakadi@gmail.com,False,False,True,False,True,False,False,False
-,1000000,-,True,+22890176896,-,True,False,True,False,False,False,True,False
 groupe ebgilka nys (genys)   sarl,1000000,MONSIEUR AKLIGBE YAWOVI,True,+22892206167,-,False,False,True,False,False,False,True,False
financial group,1000000,-,True,+22890331725,-,False,False,True,False,False,False,False,False
i l services sarl u,1000000,MONSIEUR AKPOKLI AYITÉ SHALOME,True,+22870402707,-,False,False,True,False,False,False,False,False
 fintech consulting  sarl,1000000,MONSIEUR ONIADON SOUROU,True,+22890848903,-,False,False,True,False,False,False,False,False
-,10000000,-,True,+22870477070,-,False,False,True,False,False,True,False,False
cabinet welmous consulting sarl,1000000,MONSIEUR SANOU MOUSSA,True,+22897067474,-,False,False,True,False,False,False,True,False
-,2000000,-,True,+22899432889,-,True,False,True,False,False,False,True,False
 preugess multi-service sarl,1000000,MADEMOISELLE AWUVE ESSI E,True,+22890323177,-,False,False,True,False,True,False,False,False
-,1000000,-,True,+22893635151,-,False,False,True,False,True,False,False,False
r-scj trade sarl,moins de 1.000.000,MADAME KOMLAN ABLAVI ESÉENAM,True,+22890348072,-,False,False,True,False,False,False,False,False
yoo-technology consulting sarl u,1000000,MONSIEUR LAMBONI DONIN,True,+22890812458,-,False,False,False,False,False,False,False,False
-,1000000,-,True,+22892740644,-,False,False,True,False,False,False,True,True
hydro & marine togo,1000000,MONSIEUR FRANÇOIS KOFFI,True,+22892990888,-,True,True,True,False,False,False,False,False
sci limaje,1000000,-,True,+22822226339,-,False,False,True,False,False,True,False,False
-,2000000,-,True,+22890677532,-,True,False,True,False,False,False,False,True
seed services sarl,1000000,MONSIEUR HODONOU YANNICK ARIFE,True,+22898343442,-,True,True,True,False,True,False,False,True
  ak-associates ,1000000,MADAME BEGNON ABLAVI KEKELI,True,+22890968549,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22892245464,-,True,True,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22890274067,-,True,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22893715366,-,False,False,True,False,False,False,False,False
 rektol international-togo  (rint) sarl,1000000,-,True,+22899447676,-,True,False,True,False,False,False,True,False
-,10000000,-,True,+22890542226,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,MONSIEUR AYASSOU KOSSI PASCAL,True,,-,False,True,True,False,False,False,True,False
-,1000000,-,True,,-,False,False,True,False,False,False,False,True
-,1000000,-,True,+22890176896,-,True,False,True,False,False,False,True,False
-,10000000,MONSIEUR DJOMATIN YAWOVI BIOVA,True,+22822506010,-,False,True,True,False,False,False,False,False
etimex-business togo sarl,1000000,MONSIEUR BUCKNER KOMLAVI,True,+22892181891,-,True,False,True,True,False,False,True,False
-,1000000,-,True,+22899998220,-,True,False,True,False,False,False,True,False
dounya services sarl u,1000000,MONSIEUR SORE ADAMA,True,+22896585858,Soreadama19@yahoo.fr,False,True,True,False,False,False,True,False
 societe de recouvrement des creances et appui  a  epargne-togo  (sorec-ae-togo).,1000000,MADEMOISELLE HOUNKPATI ADJOVI GRACIA,True,+22890069348,-,False,False,True,False,False,False,False,False
-,1500000,-,True,+22892675126,-,False,True,True,False,False,False,False,False
yosiphia,1000000,-,True,+22822198176,-,False,False,False,False,False,False,False,True
i l services sarl u,1000000,MONSIEUR AKPOKLI AYITÉ SHALOME,True,+22870402707,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890235353,-,False,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22892735250,-,False,False,False,False,False,False,False,False
-,moins de 1.000.000,-,True,+22891643393,mawulechallenge@gmail.com,False,False,True,False,False,False,False,False
-,1000000,-,True,+22896258178,-,False,False,True,False,False,False,False,False
sigiie-togo -sarl,moins de 1.000.000,-,True,+22893823903,-,True,False,True,False,False,False,False,False
world trade and africa counter (wotrac) sarlu,1000000,MONSIEUR KOUCHADE ABIOSSE VICTORN,True,,-,True,True,True,False,False,False,True,False
 societe d’exploitation de materiels agricoles et d’appuis techniques  en abrégé (semaat) sa,moins de 1.000.000,MADAME AKPADJAVI AHOEFA,True,+22890083135,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,MADAME MESSAN KOKOÈ ÉPSE,True,+22890083135,-,False,False,True,False,True,False,True,False
saona sas,5000000,MONSIEUR VALENTIN GUILLAUME PEREZ,True,+22893030994,-,False,True,True,False,False,False,False,False
etimex-business togo sarl,1000000,MONSIEUR BUCKNER KOMLAVI,True,+22892181891,-,True,False,True,True,False,False,True,False
 milagro telecom  sarlu,1000000,-,True,+22822221752,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890222155,ramouthntaa@gmail.com,True,False,True,False,False,False,True,False
r+s associates,2000000,MONSIEUR MARTEINSSON THORSTEINN,True,+22892325964,-,False,False,True,False,False,False,False,False
upeverest  togo sarl u,1000000,-,True,+22890053264,upeveresttg@gmail.com,False,False,True,False,False,False,False,False
 usafrica transactions sarl,1000000,MONSIEUR TAFAMBA KISSAO,True,+22890589662,-,False,False,True,False,False,False,True,False
 cim metal togo  s.a.,10000000,-,True,+22896260527,-,False,False,True,False,False,False,True,False
societe togolaise d’emballages                                      (sotem) - s.a ,10000000,-,True,+22896260527,-,False,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22890990919,-,False,False,True,False,False,False,False,False
 ingenierie des nouvelles technologies de l'energie et de l'environnement (intech 2e)  sarl,2000000,MONSIEUR PATCHANAM TANINSI,True,+22898974466,-,False,False,False,False,False,False,True,False
 promptum ,1000000,MONSIEUR NYENME-DELOTE AMENYIMABOU,True,+22897274742,-,False,False,True,False,False,False,False,False
 togo-indus  sarl,1000000,-,True,+22890146059,tchaturvedi.associates@gmail.com,True,False,True,False,False,False,True,False
better future groupe sarl,1000000,MADEMOISELLE KOMLAVI ESSI JULIETTE,True,,-,True,False,True,False,False,False,False,False
 e.a.s tradings  -sarl ‘u’.,moins de 1.000.000,MONSIEUR AGBLEGOE ATSOU ET,True,+22897509693,-,True,False,True,False,False,False,False,False
-,1000000,-,True,+22828936387,-,True,False,True,False,False,False,True,False
-,1000000,-,True,+22892449610,-,False,False,True,False,False,True,False,False
 nice way  sarl,1000000,MONSIEUR AMEGNIHO KOFFI SAMSON,True,+22890464411,-,True,False,False,False,False,False,True,False
sovipat sarl,1500000,-,True,+22890227934,-,False,False,True,False,False,False,False,False
-,1500000,-,True,+22896262080,-,True,False,False,False,False,False,False,False
prince noe sarl,1000000,MONSIEUR AHOMBO KODZO,True,+22892050504,-,True,False,True,False,True,False,True,False
innovertec sarl,1000000,MONSIEUR HOLONOU YAO,True,+22890895169,-,False,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22890047685,-,False,True,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22822277481,-,True,True,True,False,False,False,True,False
 dandy engeneering limited  sarl,1000000,-,True,+22822261052,-,True,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22890261359,-,False,False,True,False,False,False,False,False
 micro guarantee fund  (mgf)  -sarl,1000000,-,True,+22890054384,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22891350280,-,True,False,True,False,False,False,True,False
 pro it ,1000000,MONSIEUR AMONI NIKOÉ,True,+22890189161,proittogo@gmail.com,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890054706,-,False,False,True,False,False,False,False,False
eco-wanaid  togo sarl u,1000000,-,True,+22899935922,eco-wanaidtogo@gmail.com,False,False,True,False,False,False,False,False
 sedjro marine services .,1000000,MONSIEUR GBEHON SÈDJRO MATHIEU,True,+22890069348,-,True,True,True,False,False,False,False,True
 peka entreprise  sarl-u.,1000000,MADAME TOSSIM PEKA,True,+22890085222,-,True,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22822517047,-,False,False,True,False,False,False,False,False
adores bat sarl,1000000,MONSIEUR OGNADON DJAGBANE,True,+22890271266,-,False,False,True,False,False,False,True,True
 genius consulting & btp  sarl,5000000,-,True,+22890727275,geniusconsultingbtp@gmail.com,False,False,True,False,False,False,False,False
-,1000000,-,True,+22892087385,-,False,False,True,False,False,False,True,False
-,5000000,-,True,+22890611071,-,False,False,True,False,False,False,False,False
edifix sas,1200000,-,True,+22822209030,Me.Tsakadi@gmail.com,False,False,True,False,False,False,False,True
 eureka trans logistic sarl (etl) ,1000000,-,True,+22896372805,-,True,True,True,False,False,False,False,False
-,1000000,-,True,+22890048114,-,True,False,True,False,False,False,True,False
pourquoi pas sarl u,moins de 1.000.000,-,True,+22898047334,pourquoipas@gmail.com,False,True,True,False,False,False,False,True
 mon-jus sarl,1000000,MONSIEUR PARIKI YOWUDÈMA,True,+22890109668,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22891444311,-,False,False,True,False,False,False,False,True
service d’ingenierie pluridisciplinaire (sip),moins de 1.000.000,MADAME AMOUSSOUKPE AKOUVI AKPÉDJÉ,True,+22897218988,ipservice2020@gmail.com,False,False,True,False,False,False,False,True
groupe genie civil et electrique  (2g.c. e) sarl,1000000,MONSIEUR DJAMA TCHALIWA,True,+22890032533,contact.2gce@gmail.com,True,False,True,False,False,False,True,True
